Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.768
Cabeza puntual retorno,Cu 324.75,0.833
Celda #(F1+F2),Cu 324.75,0.924
Puntual Noroeste,Cu 324.75,1.037
Tubo 3,Cu 324.75,0.922
NE Tubo 2,Cu 324.75,0.162
NE Tubo 4,Cu 324.75,1.185
Especial 1,Cu 324.75,0.041
Especial 2,Cu 324.75,0.068
Especial 3,Cu 324.75,0.068
Especial 4,Cu 324.75,0.067
Especial 5,Cu 324.75,0.07
Comp. Cola Columna,Cu 324.75,0.591
Barren,Cu 324.75,0.621
Barren Patios,Cu 324.75,0.609
NE Tubo 1,Cu 324.75,0.034
NE Tubo 5,Cu 324.75,0.456
NE Tubo 6,Cu 324.75,0.093
NE Tubo 7,Cu 324.75,3.035
Celda # 11-A,Cu 324.75,0.094
Celda # 11-B,Cu 324.75,0.083
Celda # 11-C,Cu 324.75,0.094
Celda # 6-F2,Cu 324.75,0.035
Celda #5-9,Cu 324.75,0.039
