Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.292
Comp. Cola Columna,Cu 324.75,0.261
Barren,Cu 324.75,0.307
Cabeza puntual retorno,Cu 324.75,0.265
Celda # 11-A,Cu 324.75,0.086
Celda # 11-B,Cu 324.75,0.045
Celda # 11-C,Cu 324.75,0.392
Celda # 6-F2,Cu 324.75,0.257
Celda #5-9,Cu 324.75,1.258
Celda #(F1+F2),Cu 324.75,0.277
NE Tubo 1,Cu 324.75,0.037
NE Tubo 2,Cu 324.75,0.131
NE Tubo 4,Cu 324.75,0.078
NE Tubo 5,Cu 324.75,0.067
NE Tubo 6,Cu 324.75,0.105
NE Tubo 7,Cu 324.75,0.153
Puntual Noroeste,Cu 324.75,0.207
Barren Patios,Cu 324.75,0.414
Tubo 3,Cu 324.75,0.581
Especial 1,Cu 324.75,0.067
Especial 2,Cu 324.75,0.054
Especial 3,Cu 324.75,0.095
Especial 4,Cu 324.75,0.12
Especial 5,Cu 324.75,0.115
