Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Cu 324.75,1.89
Comp. Cola Columna,Cu 324.75,1.146
Barren,Cu 324.75,1.354
Cabeza puntual retorno,Cu 324.75,1.875
Celda # 11-A,Cu 324.75,16.7
Celda # 11-B,Cu 324.75,0.548
Celda # 11-C,Cu 324.75,1.517
Celda # 6-F2,Cu 324.75,0.243
Celda #5-9,Cu 324.75,0.048
Celda #(F1+F2),Cu 324.75,1.634
NE Tubo 1,Cu 324.75,0.104
NE Tubo 2,Cu 324.75,1.471
NE Tubo 4,Cu 324.75,0.745
NE Tubo 5,Cu 324.75,0.52
NE Tubo 6,Cu 324.75,0.765
NE Tubo 7,Cu 324.75,0.611
Puntual Noroeste,Cu 324.75,1.284
Barren Patios,Cu 324.75,1.269
Tubo 3,Cu 324.75,4.128
Especial 1,Cu 324.75,0.374
Especial 2,Cu 324.75,0.132
Especial 3,Cu 324.75,0.524
Especial 4,Cu 324.75,1.394
Especial 5,Cu 324.75,0.166
Especial 6,Cu 324.75,0.557
