Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Au 242.80,0.138
Comp. Cola Columna,Au 242.80,0.003
Barren,Au 242.80,0.001
Cabeza puntual retorno,Au 242.80,0.131
Celda # 11-A,Au 242.80,0.009
Celda # 11-B,Au 242.80,0.002
Celda # 11-C,Au 242.80,0.002
Celda #5-9,Au 242.80,0.068
Celda #(F1+F2),Au 242.80,0.135
NE Tubo 1,Au 242.80,0.002
NE Tubo 2,Au 242.80,0.071
NE Tubo 4,Au 242.80,0.078
NE Tubo 5,Au 242.80,0.231
NE Tubo 6,Au 242.80,0.124
NE Tubo 7,Au 242.80,0.285
Puntual Noroeste,Au 242.80,0.141
Barren Patios,Au 242.80,0.002
Tubo 3,Au 242.80,0.171
Especial 1,Au 242.80,0.019
Especial 2,Au 242.80,0.056
Especial 3,Au 242.80,0.038
Especial 4,Au 242.80,0.079
Especial 5,Au 242.80,0.075
Especial 6,Au 242.80,0.002
Columna #1,Au 242.80,0.095
Columna #2,Au 242.80,0.057
Columna #3,Au 242.80,0.033
Columna #4,Au 242.80,0.016
Columna #5,Au 242.80,0.005
