Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.479
Cabeza puntual retorno,Cu 324.75,0.478
Celda #(F1+F2),Cu 324.75,0.612
Puntual Noroeste,Cu 324.75,0.608
Tubo 3,Cu 324.75,0.665
Comp. Cola Columna,Cu 324.75,0.328
Barren,Cu 324.75,0.520
Celda # 11-A,Cu 324.75,0.164
Celda # 11-B,Cu 324.75,0.100
Celda # 11-C,Cu 324.75,0.086
Celda # 6-F2,Cu 324.75,0.068
Celda #5-9,Cu 324.75,0.318
NE Tubo 1,Cu 324.75,0.071
NE Tubo 2,Cu 324.75,0.173
NE Tubo 4,Cu 324.75,0.082
NE Tubo 5,Cu 324.75,0.087
NE Tubo 6,Cu 324.75,1.482
NE Tubo 7,Cu 324.75,3.391
Barren Patios,Cu 324.75,0.642
Especial 1,Cu 324.75,0.136
Especial 2,Cu 324.75,0.084
Especial 3,Cu 324.75,0.189
Especial 4,Cu 324.75,0.220
Especial 5,Cu 324.75,0.109
