Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,1.864
Comp. Cola Columna,Cu 324.75,1.822
Barren,Cu 324.75,1.806
Cabeza puntual retorno,Cu 324.75,1.933
Celda # 11-A,Cu 324.75,0.072
Celda # 11-B,Cu 324.75,0.116
Celda # 11-C,Cu 324.75,1.413
Celda # 6-F2,Cu 324.75,0.104
Celda #5-9,Cu 324.75,1.983
Celda #(F1+F2),Cu 324.75,2.451
NE Tubo 1,Cu 324.75,0.093
NE Tubo 2,Cu 324.75,0.055
NE Tubo 4,Cu 324.75,0.020
NE Tubo 5,Cu 324.75,0.034
NE Tubo 6,Cu 324.75,0.018
NE Tubo 7,Cu 324.75,1.796
Puntual Noroeste,Cu 324.75,2.365
Barren Patios,Cu 324.75,1.697
Tubo 3,Cu 324.75,3.477
Especial 1,Cu 324.75,0.370
Especial 2,Cu 324.75,0.157
Especial 3,Cu 324.75,0.050
Especial 4,Cu 324.75,0.062
Especial 5,Cu 324.75,0.047
