"Analista","DESM"
"Fecha de inicio","04:18 a. m. 16/07/2022"
"Hoja de trabajo","Ec000089_3"
"Comentario",""
"Métodos","Au"

"Método: Au EFAA30 (Llama)"

"Au","PATRON",0.4834,"","mg/L",3.7,0.0141,-0.0017,0.0144,0.0144,0.0135
"Au","BLANCO",0.0039,"","mg/L",95.8,0.0001,-0.0049,0.0001,0.0002,0.0000
"Au","BLANCO REACTIVO",0.0000,"","mg/L",57.9,0.0009,-0.0021,0.0013,0.0003,0.0010
"Au","EC000089-001",0.1411,"","mg/L",5.8,0.0178,-0.0063,0.0189,0.0170,0.0174
"Au","EC000089-002",0.5093,"","mg/L",0.9,0.0684,-0.0066,0.0690,0.0678,0.0683
"Au","EC000089-003",0.3477,"","mg/L",4.1,0.0455,-0.0084,0.0433,0.0463,0.0468
"Au","EC000089-004",0.3706,"","mg/L",1.2,0.0487,-0.0091,0.0491,0.0489,0.0480
"Au","EC000089-005",0.3269,"","mg/L",1.7,0.0426,-0.0067,0.0418,0.0427,0.0433
"Au","EC000089-006",0.6610,"","mg/L",2.0,0.0906,-0.0081,0.0885,0.0913,0.0919
"Au","EC000089-007",0.3769,"","mg/L",1.0,0.0496,-0.0084,0.0501,0.0492,0.0493
"Au","EC000089-008",0.3334,"","mg/L",1.8,0.0435,-0.0051,0.0426,0.0442,0.0437
"Au","EC000089-009",0.2266,"","mg/L",0.8,0.0290,-0.0063,0.0287,0.0292,0.0290
"Au","EC000089-010",0.2225,"","mg/L",2.9,0.0284,-0.0064,0.0282,0.0294,0.0278
"Au","PATRON",0.4985,"","mg/L",5.2,0.0155,0.0063,0.0164,0.0153,0.0148
"Au","BLANCO",0.0010,"","mg/L",">100",0.0000,0.0029,0.0001,0.0003,-0.0003
"Au","BLANCO REACTIVO",0.0000,"","mg/L",24.9,-0.0009,0.0081,-0.0011,-0.0007,-0.0008
"Au","EC000089-011",0.3792,"","mg/L",4.5,0.0512,0.0045,0.0532,0.0517,0.0486
"Au","EC000089-012",0.3705,"","mg/L",0.3,0.0500,0.0023,0.0500,0.0498,0.0501
"Au","EC000089-013",0.2816,"","mg/L",1.0,0.0378,0.0065,0.0374,0.0381,0.0379
"Au","EC000089-014",0.2626,"","mg/L",4.5,0.0352,0.0037,0.0336,0.0354,0.0368
"Au","EC000089-015",0.1839,"","mg/L",2.3,0.0246,0.0053,0.0239,0.0247,0.0251
"Au","EC000089-016",0.2784,"","mg/L",1.4,0.0374,0.0048,0.0368,0.0376,0.0378
"Au","EC000089-017",0.3075,"","mg/L",0.3,0.0414,0.0046,0.0414,0.0415,0.0412
"Au","EC000089-018",0.3143,"","mg/L",1.7,0.0423,0.0062,0.0417,0.0431,0.0421
"Au","EC000089-019",0.0103,"","mg/L",12.7,0.0014,0.0037,0.0015,0.0012,0.0014
"Au","EC000089-020",0.2156,"","mg/L",5.3,0.0289,0.0060,0.0272,0.0302,0.0292
"Au","PATRON",0.5191,"","mg/L",5.8,0.0161,0.0126,0.0164,0.0169,0.0151
"Au","BLANCO",-0.0074,"","mg/L",">100",-0.0002,0.0073,0.0003,-0.0005,-0.0005
"Au","BLANCO REACTIVO",0.0000,"","mg/L",12.4,-0.0017,0.0073,-0.0019,-0.0018,-0.0015
"Au","EC000089-021",1.0858,"","mg/L",3.5,0.1441,0.0034,0.1409,0.1499,0.1415
"Au","EC000089-022",0.4211,"","mg/L",2.8,0.0569,0.0073,0.0567,0.0555,0.0586
"Au","EC000089-023",0.4252,"","mg/L",1.9,0.0575,0.0075,0.0574,0.0586,0.0564
"Au","EC000089-024",0.3347,"","mg/L",2.4,0.0451,0.0073,0.0462,0.0441,0.0449
"Au","EC000089-025",0.3621,"","mg/L",1.1,0.0488,0.0062,0.0483,0.0493,0.0488
"Au","EC000089-026",0.2812,"","mg/L",2.1,0.0378,0.0084,0.0378,0.0369,0.0385
"Au","EC000089-027",0.3476,"","mg/L",1.6,0.0468,0.0063,0.0465,0.0477,0.0463
"Au","EC000089-028",0.5627,"","mg/L",0.2,0.0765,0.0086,0.0766,0.0764,0.0764
"Au","EC000089-029",0.0074,"","mg/L",67.9,0.0010,0.0066,0.0009,0.0003,0.0017
"Au","EC000089-030",0.2572,"","mg/L",3.2,0.0345,0.0093,0.0336,0.0342,0.0357
"Au","PATRON",0.5111,"","mg/L",5.6,0.0159,0.0125,0.0152,0.0156,0.0169
"Au","BLANCO",0.0034,"","mg/L",">100",0.0001,0.0127,-0.0004,0.0003,0.0004
"Au","BLANCO REACTIVO",0.0000,"","mg/L",22.8,0.0011,0.0109,0.0011,0.0009,0.0014
"Au","EC000089-031",0.3057,"","mg/L",1.2,0.0411,0.0103,0.0410,0.0407,0.0416
"Au","EC000089-032",0.2187,"","mg/L",2.4,0.0293,0.0095,0.0288,0.0301,0.0289
"Au","EC000089-033",0.2070,"","mg/L",3.1,0.0277,0.0089,0.0287,0.0270,0.0274
"Au","EC000089-034",0.2821,"","mg/L",1.7,0.0379,0.0098,0.0374,0.0386,0.0377
"Au","EC000089-035",0.1818,"","mg/L",4.9,0.0243,0.0078,0.0229,0.0247,0.0252
