Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.777
Comp. Cola Columna,Cu 324.75,0.741
Barren,Cu 324.75,0.726
Cabeza puntual retorno,Cu 324.75,0.835
Celda # 11-A,Cu 324.75,0.050
Celda # 11-B,Cu 324.75,0.109
Celda # 11-C,Cu 324.75,1.001
Celda #5-9,Cu 324.75,7.720
Celda #(F1+F2),Cu 324.75,0.611
NE Tubo 1,Cu 324.75,0.017
NE Tubo 2,Cu 324.75,0.033
NE Tubo 4,Cu 324.75,0.143
NE Tubo 5,Cu 324.75,0.016
NE Tubo 6,Cu 324.75,0.036
NE Tubo 7,Cu 324.75,2.446
Puntual Noroeste,Cu 324.75,0.607
Barren Patios,Cu 324.75,0.790
Tubo 3,Cu 324.75,0.573
Especial 1,Cu 324.75,1.084
Especial 2,Cu 324.75,1.886
Especial 3,Cu 324.75,0.070
Especial 4,Cu 324.75,0.029
Columna #1,Cu 324.75,0.633
Columna #2,Cu 324.75,0.607
Columna #3,Cu 324.75,0.604
Columna #4,Cu 324.75,0.603
Columna #5,Cu 324.75,0.645
