Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Cu 324.75,2.551
Comp. Cola Columna,Cu 324.75,2.559
Barren,Cu 324.75,2.474
Cabeza puntual retorno,Cu 324.75,2.52
Celda # 11-A,Cu 324.75,0.486
Celda # 11-B,Cu 324.75,0.066
Celda # 11-C,Cu 324.75,0.825
Celda #5-9,Cu 324.75,0.169
Celda #(F1+F2),Cu 324.75,2.618
NE Tubo 1,Cu 324.75,0.058
NE Tubo 2,Cu 324.75,0.066
NE Tubo 4,Cu 324.75,1.73
NE Tubo 5,Cu 324.75,2.06
NE Tubo 6,Cu 324.75,0.165
NE Tubo 7,Cu 324.75,8.483
Puntual Noroeste,Cu 324.75,2.244
Barren Patios,Cu 324.75,2.489
Tubo 3,Cu 324.75,0.517
Especial 1,Cu 324.75,0.086
Especial 2,Cu 324.75,0.06
Especial 3,Cu 324.75,0.205
Especial 4,Cu 324.75,0.632
Especial 5,Cu 324.75,0.089
Especial 6,Cu 324.75,0.059
Columna #1,Cu 324.75,2.406
Columna #2,Cu 324.75,2.472
Columna #3,Cu 324.75,2.533
Columna #4,Cu 324.75,2.933
Columna #5,Cu 324.75,2.907
