Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.703
Cabeza puntual retorno,Cu 324.75,0.73
Celda #(F1+F2),Cu 324.75,0.755
Puntual Noroeste,Cu 324.75,0.846
Tubo 3,Cu 324.75,0.455
NE Tubo 2,Cu 324.75,0.133
NE Tubo 4,Cu 324.75,1.094
Especial 1,Cu 324.75,0.062
Especial 2,Cu 324.75,0.082
Especial 3,Cu 324.75,0.094
Especial 4,Cu 324.75,0.107
Especial 5,Cu 324.75,0.108
Columna #1,Cu 324.75,0.726
Columna #2,Cu 324.75,0.702
Columna #3,Cu 324.75,0.711
Columna #4,Cu 324.75,0.711
Columna #5,Cu 324.75,0.729
Comp. Cola Columna,Cu 324.75,0.76
Barren,Cu 324.75,0.7
Barren Patios,Cu 324.75,0.538
NE Tubo 1,Cu 324.75,0.047
NE Tubo 5,Cu 324.75,0.563
NE Tubo 6,Cu 324.75,0.192
NE Tubo 7,Cu 324.75,2.595
Celda # 11-A,Cu 324.75,0.095
Celda # 11-B,Cu 324.75,0.108
Celda # 11-C,Cu 324.75,0.12
Celda #5-9,Cu 324.75,0.076
