Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,1.249
Cabeza puntual retorno,Cu 324.75,1.226
Celda #(F1+F2),Cu 324.75,1.406
Puntual Noroeste,Cu 324.75,1.387
Tubo 3,Cu 324.75,1.498
Comp. Cola Columna,Cu 324.75,0.954
Barren,Cu 324.75,1.017
Celda # 11-A,Cu 324.75,0.507
Celda # 11-B,Cu 324.75,0.088
Celda # 11-C,Cu 324.75,0.079
Celda # 6-F2,Cu 324.75,0.050
Celda #5-9,Cu 324.75,1.387
NE Tubo 1,Cu 324.75,0.053
NE Tubo 2,Cu 324.75,0.114
NE Tubo 4,Cu 324.75,0.694
NE Tubo 5,Cu 324.75,0.120
NE Tubo 6,Cu 324.75,0.271
NE Tubo 7,Cu 324.75,7.266
Barren Patios,Cu 324.75,1.119
Especial 1,Cu 324.75,0.264
Especial 2,Cu 324.75,0.067
Especial 3,Cu 324.75,0.103
Especial 4,Cu 324.75,0.232
Especial 5,Cu 324.75,0.105
