Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.775
Comp. Cola Columna,Cu 324.75,0.679
Barren,Cu 324.75,0.608
Cabeza puntual retorno,Cu 324.75,0.754
Celda # 11-A,Cu 324.75,0.109
Celda # 11-B,Cu 324.75,0.060
Celda # 11-C,Cu 324.75,0.427
Celda #5-9,Cu 324.75,6.604
Celda #(F1+F2),Cu 324.75,0.523
NE Tubo 1,Cu 324.75,0.036
NE Tubo 2,Cu 324.75,0.252
NE Tubo 4,Cu 324.75,0.967
NE Tubo 5,Cu 324.75,0.439
NE Tubo 6,Cu 324.75,0.211
NE Tubo 7,Cu 324.75,0.714
Puntual Noroeste,Cu 324.75,0.477
Tubo 3,Cu 324.75,0.107
Especial 1,Cu 324.75,0.577
Especial 2,Cu 324.75,0.183
Especial 3,Cu 324.75,0.095
Especial 4,Cu 324.75,0.113
Especial 5,Cu 324.75,0.580
Columna #1,Cu 324.75,0.788
Columna #2,Cu 324.75,0.804
Columna #3,Cu 324.75,0.768
Columna #4,Cu 324.75,0.642
Columna #5,Cu 324.75,0.502
