Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Ag 328.07,0.494
Comp. Cola Columna,Ag 328.07,0.277
Barren,Ag 328.07,0.298
Cabeza puntual retorno,Ag 328.07,0.507
Celda # 11-A,Ag 328.07,0.032
Celda # 11-B,Ag 328.07,0.03
Celda # 11-C,Ag 328.07,0.024
Celda # 6-F2,Ag 328.07,0.089
Celda #5-9,Ag 328.07,0.042
Celda #(F1+F2),Ag 328.07,0.507
NE Tubo 1,Ag 328.07,0.473
NE Tubo 2,Ag 328.07,0.065
NE Tubo 4,Ag 328.07,1.26
NE Tubo 5,Ag 328.07,0.744
NE Tubo 6,Ag 328.07,0.995
NE Tubo 7,Ag 328.07,0.66
Puntual Noroeste,Ag 328.07,0.673
Barren Patios,Ag 328.07,0.283
Tubo 3,Ag 328.07,0.702
Especial 1,Ag 328.07,0.051
Especial 2,Ag 328.07,0.046
Especial 3,Ag 328.07,0.033
Especial 4,Ag 328.07,0.038
Especial 5,Ag 328.07,0.046
