Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.229
Cabeza puntual retorno,Cu 324.75,0.245
Celda #(F1+F2),Cu 324.75,0.243
Puntual Noroeste,Cu 324.75,0.264
Tubo 3,Cu 324.75,0.497
Comp. Cola Columna,Cu 324.75,0.242
Barren,Cu 324.75,0.245
Celda # 11-A,Cu 324.75,0.095
Celda # 11-B,Cu 324.75,0.032
Celda # 11-C,Cu 324.75,0.071
Celda #5-9,Cu 324.75,0.921
NE Tubo 1,Cu 324.75,0.029
NE Tubo 2,Cu 324.75,0.045
NE Tubo 4,Cu 324.75,0.030
NE Tubo 5,Cu 324.75,0.033
NE Tubo 6,Cu 324.75,0.031
NE Tubo 7,Cu 324.75,0.401
Barren Patios,Cu 324.75,0.239
Especial 1,Cu 324.75,0.064
Especial 2,Cu 324.75,0.038
Especial 3,Cu 324.75,0.116
Especial 4,Cu 324.75,0.121
Especial 5,Cu 324.75,0.114
Columna #1,Cu 324.75,0.252
Columna #2,Cu 324.75,0.257
Columna #3,Cu 324.75,0.248
Columna #4,Cu 324.75,0.253
Columna #5,Cu 324.75,0.259
