Sample ID,Analyte Name,Reported Conc (Samp)
Columna #1,Cu 324.75,2.805
Columna #2,Cu 324.75,2.824
Columna #3,Cu 324.75,2.834
Columna #4,Cu 324.75,2.906
Columna #5,Cu 324.75,2.888
Comp. Cabeza Columna,Cu 324.75,2.930
Comp. Cola Columna,Cu 324.75,3.021
Barren,Cu 324.75,3.047
Cabeza puntual retorno,Cu 324.75,2.945
Celda # 11-A,Cu 324.75,0.108
Celda # 11-B,Cu 324.75,0.133
Celda # 11-C,Cu 324.75,0.272
Celda #(F1+F2),Cu 324.75,1.828
NE Tubo 1,Cu 324.75,0.141
NE Tubo 2,Cu 324.75,0.123
NE Tubo 4,Cu 324.75,0.102
NE Tubo 5,Cu 324.75,0.115
NE Tubo 6,Cu 324.75,0.136
NE Tubo 7,Cu 324.75,1.100
Puntual Noroeste,Cu 324.75,1.898
Barren Patios,Cu 324.75,2.747
Tubo 3,Cu 324.75,2.619
Especial 1,Cu 324.75,6.953
Especial 2,Cu 324.75,7.320
Especial 3,Cu 324.75,0.290
Especial 4,Cu 324.75,0.217
Especial 5,Cu 324.75,8.938
