Analista,,,,,,,,,,
Fecha de inicio,04/02/2023 01:00 a. m.  GMT: 04/02/2023 07:00 a. m.,,,,,,,,,
Hoja de trabajo,SA000237_3,,,,,,,,,
Comentario,,,,,,,,,,
Métodos,Au,,,,,,,,,
,,,,,,,,,,
Método: Au EFAA30 (Llama),,,,,,,,,,
,,,,,,,,,,
,PATRON,0.5048,,mg/L,3.1,0.0157,-0.0001,0.0163,0.0157,0.0153
,BLANCO,0.0101,,mg/L,>100,0.0003,-0.0001,0.0005,-0.0002,0.0006
,BLANCO REACTIVO,0,,mg/L,64.6,0.0004,-0.0004,0.0004,0.0007,0.0002
,SA000237-001,0.1437,,mg/L,2.4,0.0193,-0.0011,0.0194,0.0196,0.0187
,SA000237-002,0.0211,,mg/L,8.4,0.0028,-0.0007,0.0029,0.0025,0.0029
,SA000237-003,0.3988,,mg/L,1,0.0546,-0.0007,0.0546,0.055,0.054
,SA000237-004,0.3123,,mg/L,1.3,0.0424,-0.001,0.0431,0.0421,0.0421
,SA000237-005,0.317,,mg/L,0.1,0.0431,-0.0008,0.0431,0.0431,0.0432
,PATRON,0.5099,,mg/L,0.4,0.0159,-0.0012,0.0158,0.016,0.0159
,SA000237-006,0.3465,,mg/L,1.1,0.0472,-0.0009,0.0477,0.0473,0.0466
,SA000237-007,0.4382,,mg/L,0.8,0.0601,-0.0007,0.0598,0.0606,0.0598
,SA000237-008,0.4102,,mg/L,1.1,0.0562,-0.0007,0.0556,0.0568,0.0561
,SA000237-009,0.0813,,mg/L,0.3,0.0108,-0.0009,0.0108,0.0108,0.0108
,SA000237-010,0.0029,,mg/L,90.1,0.0004,-0.0008,0.0002,0.0002,0.0008
,PATRON,0.4971,,mg/L,3,0.0155,-0.0009,0.0152,0.016,0.0153
,BLANCO,-0.0031,,mg/L,54.5,-0.0001,-0.001,-0.0001,-0.0001,0
,BLANCO REACTIVO,0,,mg/L,>100,0.0002,-0.0004,0.0006,0,0
,SA000237-011,0.926,,mg/L,0.5,0.13,-0.0002,0.1294,0.1302,0.1306
,PATRON,0.506,,mg/L,0.5,0.0158,-0.0006,0.0159,0.0157,0.0158
,BLANCO,0.0039,,mg/L,>100,0.0001,-0.0006,0.0004,0,0
,BLANCO REACTIVO,0,,mg/L,>100,0.0005,-0.0005,0.0005,0.0009,0
