Sample ID,Analyte Name,Reported Conc (Samp)
Columna #1,Cu 324.75,2.64
Columna #2,Cu 324.75,2.645
Columna #3,Cu 324.75,2.657
Columna #4,Cu 324.75,2.651
Columna #5,Cu 324.75,2.709
Comp. Cabeza Columna,Cu 324.75,2.583
Comp. Cola Columna,Cu 324.75,2.672
Barren,Cu 324.75,2.641
Cabeza puntual retorno,Cu 324.75,2.606
Celda # 11-A,Cu 324.75,0.536
Celda # 11-B,Cu 324.75,0.035
Celda # 11-C,Cu 324.75,0.038
Celda #5-9,Cu 324.75,3.724
Celda #(F1+F2),Cu 324.75,2.87
NE Tubo 1,Cu 324.75,0.028
NE Tubo 2,Cu 324.75,0.1
NE Tubo 4,Cu 324.75,2.081
NE Tubo 5,Cu 324.75,11.09
NE Tubo 6,Cu 324.75,6.618
NE Tubo 7,Cu 324.75,0.825
Puntual Noroeste,Cu 324.75,2.677
Barren Patios,Cu 324.75,2.201
Tubo 3,Cu 324.75,1.688
Especial 1,Cu 324.75,0.831
Especial 2,Cu 324.75,0.052
Especial 3,Cu 324.75,0.983
Especial 4,Cu 324.75,3.429
Especial 5,Cu 324.75,0.399
