"Analyst",""
"Date Started","9/30/2025 6:34 AM  GMT: 9/30/2025 1:34 PM"
"Worksheet","LC005456"
"Comment",""
"Methods","Au"

"Method: Au ACIDO (Flame)"

"9/30/2025","6:38:20 AM","PATRON",0.8992,"","mg/L",0.6
"9/30/2025","6:38:32 AM","BLANCO",0.0064,"","mg/L",24.6
"9/30/2025","6:38:48 AM","REAGENT BLANK",0.0000,"","mg/L",">100"
"9/30/2025","6:39:14 AM","LC005456-001",0.1201,"","mg/L",0.9
"9/30/2025","6:39:26 AM","LC005456-002",0.1479,"","mg/L",0.8
"9/30/2025","6:39:44 AM","LC005456-003",0.0170,"","mg/L",11.8
"9/30/2025","6:39:58 AM","LC005456-004",0.0037,"","mg/L",29.6
"9/30/2025","6:40:10 AM","LC005456-005",0.0432,"","mg/L",3.2
"9/30/2025","6:40:22 AM","LC005456-006",0.0002,"","mg/L",">100"
"9/30/2025","6:40:34 AM","PATRON",0.8898,"","mg/L",0.2
"9/30/2025","6:40:50 AM","LC005456-007",0.0263,"","mg/L",6.1
"9/30/2025","6:41:04 AM","LC005456-008",0.3628,"","mg/L",0.8
"9/30/2025","6:41:18 AM","LC005456-009",0.3953,"","mg/L",0.8
"9/30/2025","6:41:30 AM","LC005456-010",0.1397,"","mg/L",1.5
"9/30/2025","6:41:48 AM","LC005456-011",0.4418,"","mg/L",0.4
"9/30/2025","6:42:02 AM","PATRON",0.8985,"","mg/L",0.7
"9/30/2025","6:42:14 AM","BLANCO",0.0052,"","mg/L",50.2
"9/30/2025","6:42:28 AM","REAGENT BLANK",0.0000,"","mg/L",29.7
"9/30/2025","6:42:28 AM","LC005156-014","","","mg/L",""
