Sample ID,Analyte Name,Reported Conc (Samp)
Columna #1,Au 242.80,0.066
Columna #2,Au 242.80,0.047
Columna #3,Au 242.80,0.034
Columna #4,Au 242.80,0.017
Columna #5,Au 242.80,0.009
Comp. Cabeza Columna,Au 242.80,0.07
Cabeza puntual retorno,Au 242.80,0.073
Celda # 11-A,Au 242.80,0.068
Celda # 11-C,Au 242.80,0.051
Celda #5-9,Au 242.80,0.144
Celda #(F1+F2),Au 242.80,0.052
NE Tubo 2,Au 242.80,0.101
NE Tubo 4,Au 242.80,0.095
Puntual Noroeste,Au 242.80,0.059
NE Tubo 5,Au 242.80,0.061
NE Tubo 6,Au 242.80,0.046
NE Tubo 7,Au 242.80,0.046
Tubo 3,Au 242.80,0.045
Especial 1,Au 242.80,0.23
Especial 2,Au 242.80,0.13
Especial 5,Au 242.80,0.141
Comp. Cola Columna,Au 242.80,0.012
Barren,Au 242.80,0.014
Celda # 11-B,Au 242.80,0.024
NE Tubo 1,Au 242.80,0.01
Barren Patios,Au 242.80,0.014
Especial 3,Au 242.80,0.056
Especial 4,Au 242.80,0.1
