Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.292
Cabeza puntual retorno,Cu 324.75,0.256
Celda #(F1+F2),Cu 324.75,0.228
Puntual Noroeste,Cu 324.75,0.124
Tubo 3,Cu 324.75,0.07
NE Tubo 2,Cu 324.75,0.286
NE Tubo 4,Cu 324.75,0.091
Especial 1,Cu 324.75,0.76
Especial 2,Cu 324.75,2.709
Especial 3,Cu 324.75,0.092
Especial 4,Cu 324.75,0.097
Especial 5,Cu 324.75,0.367
Comp. Cola Columna,Cu 324.75,0.434
Barren,Cu 324.75,0.388
Barren Patios,Cu 324.75,0.33
NE Tubo 1,Cu 324.75,0.293
NE Tubo 5,Cu 324.75,0.043
NE Tubo 6,Cu 324.75,0.071
NE Tubo 7,Cu 324.75,0.168
Celda # 11-A,Cu 324.75,0.115
Celda # 11-B,Cu 324.75,0.087
Celda # 11-C,Cu 324.75,0.13
Celda # 6-F2,Cu 324.75,0.532
Celda #5-9,Cu 324.75,1.999
