Sample ID,Analyte Name,Reported Conc (Samp)
60,Ag 328.07,0.025
61,Ag 328.07,0.020
62,Ag 328.07,0.030
63,Ag 328.07,0.049
COL. 1,Ag 328.07,0.034
COL. 2,Ag 328.07,0.025
COL. 3,Ag 328.07,0.029
COL. 4,Ag 328.07,0.025
COL. 5,Ag 328.07,0.072
COL. 6,Ag 328.07,0.107
375-1,Ag 328.07,0.027
375-2,Ag 328.07,0.022
375-3,Ag 328.07,0.024
375-4,Ag 328.07,0.019
VM 1,Ag 328.07,0.003
VM 2,Ag 328.07,0.004
VM 3,Ag 328.07,0.003
VM 4,Ag 328.07,0.008
VM 5,Ag 328.07,0.006
VM 6,Ag 328.07,0.005
VM 7,Ag 328.07,0.002
VM 8,Ag 328.07,0.010
VM 9,Ag 328.07,0.005
