Analista,JCAN,,,,,,,
Fecha de inicio,7/8/2022 1:44 AM  GMT: 7/8/2022 6:44 AM,,,,,,,
Hoja de trabajo,SA000033_6,,,,,,,
Comentario,,,,,,,,
Métodos,Ag,,,,,,,
,,,,,,,,
Método: Ag VHAA-Ag (Llama),,,,,,,,
,,,,,,,,
Ag,PATRON,1.0222,,mg/L,0.1002,0.1005,0.1006,0.0996
Ag,BLANCO,0.0126,,mg/L,0.0013,0.0016,0.0008,0.0014
Ag,BLANCO REACTIVO,0,,mg/L,0.0018,0.0012,0.0033,0.0009
Ag,SA000033-001,0.4843,,mg/L,0.002,0.0021,0.0021,0.0017
Ag,SA000033-002,-0.1308,,mg/L,-0.0005,-0.0009,-0.0004,-0.0002
Ag,SA000033-003,0.7031,,mg/L,0.0028,0.0033,0.0027,0.0026
Ag,SA000033-004,1.0313,,mg/L,0.0042,0.004,0.0039,0.0046
Ag,SA000033-005,1.0392,,mg/L,0.0042,0.004,0.0043,0.0042
Ag,SA000033-006,0.9003,,mg/L,0.0036,0.0033,0.0035,0.0041
Ag,SA000033-007,0.3229,,mg/L,0.0013,0.0011,0.001,0.0018
Ag,SA000033-008,0.629,,mg/L,0.0025,0.0022,0.0021,0.0033
Ag,SA000033-009,0.7707,,mg/L,0.0031,0.002,0.0033,0.004
Ag,SA000033-010,1.7472,,mg/L,0.007,0.0073,0.0065,0.0072
Ag,PATRON,0.9959,,mg/L,0.0977,0.0977,0.0964,0.0991
Ag,BLANCO,0.0029,,mg/L,0.0003,0,0.0006,0.0003
Ag,BLANCO REACTIVO,0,,mg/L,0.0014,0.0014,0.0011,0.0017
Ag,SA000033-011,1.8023,,mg/L,0.0072,0.0074,0.0073,0.0069
Ag,SA000033-012,0.3035,,mg/L,0.0012,0.001,0.0011,0.0015
Ag,SA000033-013,0.019,,mg/L,0.0001,-0.0003,-0.0004,0.0009
Ag,SA000033-014,0.7368,,mg/L,0.003,0.0016,0.0029,0.0045
Ag,SA000033-015,0.6551,,mg/L,0.0026,0.0023,0.0027,0.0029
Ag,SA000033-016,0.4946,,mg/L,0.002,0.002,0.002,0.0019
Ag,SA000033-017,2.4086,,mg/L,0.0097,0.0095,0.01,0.0098
Ag,SA000033-018,0.4841,,mg/L,0.002,0.0021,0.0022,0.0015
Ag,SA000033-019,0.459,,mg/L,0.0019,0.0014,0.0016,0.0027
Ag,SA000033-020,0.6675,,mg/L,0.0027,0.0036,0.0028,0.0016
Ag,PATRON,1.0001,,mg/L,0.0981,0.0985,0.0973,0.0985
Ag,BLANCO,0.0035,,mg/L,0.0004,-0.0001,-0.0001,0.0013
Ag,BLANCO REACTIVO,0,,mg/L,0.0018,0.0015,0.0019,0.0018
Ag,SA000033-021,0.085,,mg/L,0.0003,0.0006,0.0002,0.0002
Ag,SA000033-022,0.235,,mg/L,0.0009,0.001,0.0011,0.0007
Ag,SA000033-023,0.9477,,mg/L,0.0038,0.0037,0.0044,0.0034
Ag,SA000033-024,1.3166,,mg/L,0.0054,0.0057,0.0057,0.0047
Ag,SA000033-025,0.5852,,mg/L,0.0024,0.002,0.0026,0.0025
Ag,SA000033-026,3.6428,,mg/L,0.0146,0.0144,0.0154,0.0141
Ag,SA000033-027,0.3647,,mg/L,0.0015,0.0016,0.0019,0.0009
Ag,SA000033-028,0.1661,,mg/L,0.0007,0.0009,0.0005,0.0006
Ag,SA000033-029,0.4947,,mg/L,0.002,0.0019,0.0017,0.0025
Ag,SA000033-030,0.641,,mg/L,0.0026,0.0017,0.003,0.003
Ag,PATRON,1.0017,,mg/L,0.0983,0.0984,0.0993,0.0971
Ag,BLANCO,0.0001,,mg/L,0,0.0002,0.0002,-0.0004
Ag,BLANCO REACTIVO,0,,mg/L,0.0016,0.0018,0.0015,0.0015
Ag,SA000033-031,0.8975,,mg/L,0.0037,0.0042,0.0036,0.0032
Ag,SA000033-032,1.0416,,mg/L,0.0042,0.0038,0.0045,0.0044
Ag,PATRON,1.0017,,mg/L,0.0983,0.0984,0.0993,0.0971
Ag,BLANCO,0.0001,,mg/L,0,0.0002,0.0002,-0.0004
Ag,BLANCO REACTIVO,0,,mg/L,0.0016,0.0018,0.0015,0.0015
