Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.65
Comp. Cola Columna,Cu 324.75,0.291
Barren,Cu 324.75,0.3
Cabeza puntual retorno,Cu 324.75,0.631
Columna #1,Cu 324.75,0.515
Columna #2,Cu 324.75,0.432
Columna #3,Cu 324.75,0.37
Columna #4,Cu 324.75,0.318
Columna #5,Cu 324.75,0.266
Celda # 11-A,Cu 324.75,0.143
Celda # 11-B,Cu 324.75,0.072
Celda # 11-C,Cu 324.75,0.055
Celda #5-9,Cu 324.75,0.038
Celda #(F1+F2),Cu 324.75,0.599
NE Tubo 1,Cu 324.75,-2
NE Tubo 2,Cu 324.75,0.192
NE Tubo 4,Cu 324.75,0.426
NE Tubo 5,Cu 324.75,0.111
NE Tubo 6,Cu 324.75,0.206
NE Tubo 7,Cu 324.75,0.34
Puntual Noroeste,Cu 324.75,0.603
Barren Patios,Cu 324.75,0.295
Tubo 3,Cu 324.75,1.009
Especial 1,Cu 324.75,0.068
Especial 2,Cu 324.76,0.042
Especial 3,Cu 324.77,0.148
Especial 4,Cu 324.78,0.139
Especial 5,Cu 324.79,0.055
