Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.059
Comp. Cola Columna,Au 242.80,0.003
Barren,Au 242.80,0.011
Cabeza puntual retorno,Au 242.80,0.054
Celda # 11-A,Au 242.80,0.015
Celda # 11-B,Au 242.80,0.043
Celda # 11-C,Au 242.80,0.076
Celda # 6-F2,Au 242.80,0.079
Celda #5-9,Au 242.80,0.032
Celda #(F1+F2),Au 242.80,0.06
NE Tubo 1,Au 242.80,0.002
NE Tubo 2,Au 242.80,0.05
NE Tubo 4,Au 242.80,0.009
NE Tubo 5,Au 242.80,0.024
NE Tubo 6,Au 242.80,0.015
NE Tubo 7,Au 242.80,0.033
Puntual Noroeste,Au 242.80,0.054
Barren Patios,Au 242.80,0.008
Tubo 3,Au 242.80,0.094
Especial 1,Au 242.80,0.08
Especial 2,Au 242.80,0.059
Especial 3,Au 242.80,0.017
Especial 4,Au 242.80,0.012
Especial 5,Au 242.80,0.14
