Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.756
Comp. Cola Columna,Cu 324.75,0.694
Barren,Cu 324.75,0.907
Cabeza puntual retorno,Cu 324.75,0.68
Celda # 11-A,Cu 324.75,0.073
Celda # 11-B,Cu 324.75,0.06
Celda # 11-C,Cu 324.75,0.054
Celda #5-9,Cu 324.75,0.045
Celda #(F1+F2),Cu 324.75,0.51
NE Tubo 1,Cu 324.75,1.751
NE Tubo 2,Cu 324.75,0.145
NE Tubo 4,Cu 324.75,0.026
NE Tubo 5,Cu 324.75,0.011
NE Tubo 6,Cu 324.75,0.035
NE Tubo 7,Cu 324.75,0.65
Puntual Noroeste,Cu 324.75,0.726
Barren Patios,Cu 324.75,0.712
Tubo 3,Cu 324.75,1.331
Especial 1,Cu 324.75,0.069
Especial 2,Cu 324.75,0.085
Especial 3,Cu 324.75,0.131
Especial 4,Cu 324.75,0.091
Especial 5,Cu 324.75,0.115
