Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Cu 324.75,0.936
Comp. Cola Columna,Cu 324.75,1.002
Barren,Cu 324.75,0.794
Cabeza puntual retorno,Cu 324.75,0.851
Celda # 11-A,Cu 324.75,0.118
Celda # 11-B,Cu 324.75,0.062
Celda # 11-C,Cu 324.75,0.459
Celda # 6-F2,Cu 324.75,0.493
Celda #5-9,Cu 324.75,6.88
Celda #(F1+F2),Cu 324.75,0.548
NE Tubo 1,Cu 324.75,0.061
NE Tubo 2,Cu 324.75,0.156
NE Tubo 4,Cu 324.75,0.839
NE Tubo 5,Cu 324.75,0.432
NE Tubo 6,Cu 324.75,0.244
NE Tubo 7,Cu 324.75,0.98
Puntual Noroeste,Cu 324.75,0.468
Barren Patios,Cu 324.75,0.731
Tubo 3,Cu 324.75,0.125
Especial 1,Cu 324.75,0.486
Especial 2,Cu 324.75,0.172
Especial 3,Cu 324.75,0.118
Especial 4,Cu 324.75,0.163
Especial 5,Cu 324.75,0.381
Especial 6,Cu 324.75,0.075
