Sample ID,Analyte Name,Reported Conc (Samp)
52,Au 242.80,-0.002
53,Au 242.80,-0.001
54,Au 242.80,0.008
55,Au 242.80,0.004
56,Au 242.80,0.004
57,Au 242.80,0.006
58,Au 242.80,0.039
59,Au 242.80,-0.001
62,Au 242.80,0.175
63,Au 242.80,0.143
COL. 1,Au 242.80,-0.003
COL. 2,Au 242.80,-0.000
COL. 3,Au 242.80,-0.001
COL. 4,Au 242.80,0.031
COL. 5,Au 242.80,0.028
COL. 6,Au 242.80,0.047
375-1,Au 242.80,-0.004
375-2,Au 242.80,0.002
375-3,Au 242.80,0.004
375-4,Au 242.80,-0.005
VM 1,Au 242.80,0.004
VM 2,Au 242.80,-0.003
VM 3,Au 242.80,-0.004
VM 4,Au 242.80,0.065
VM 5,Au 242.80,0.007
VM 6,Au 242.80,0.004
VM 7,Au 242.80,0.007
VM 8,Au 242.80,0.039
VM 9,Au 242.80,0.193
