Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.342
Cabeza puntual retorno,Cu 324.75,0.35
Celda #(F1+F2),Cu 324.75,0.43
Puntual Noroeste,Cu 324.75,0.277
Tubo 3,Cu 324.75,0.514
NE Tubo 2,Cu 324.75,0.062
NE Tubo 4,Cu 324.75,0.038
Especial 1,Cu 324.75,0.067
Especial 2,Cu 324.75,0.061
Especial 3,Cu 324.75,0.117
Especial 4,Cu 324.75,0.12
Especial 5,Cu 324.75,0.282
Comp. Cola Columna,Cu 324.75,0.405
Barren,Cu 324.75,0.556
Barren Patios,Cu 324.75,0.56
NE Tubo 1,Cu 324.75,0.043
NE Tubo 5,Cu 324.75,0.042
NE Tubo 6,Cu 324.75,0.056
NE Tubo 7,Cu 324.75,0.173
Celda # 11-A,Cu 324.75,0.113
Celda # 11-B,Cu 324.75,0.101
Celda # 11-C,Cu 324.75,0.117
Celda # 6-F2,Cu 324.75,0.597
Celda #5-9,Cu 324.75,0.59
