"Analyst","CD"
"Date Started","3/22/2025 11:01 AM  GMT: 3/22/2025 6:01 PM"
"Worksheet","LC004056-RE_24"
"Comment",""
"Methods","Au,Au"

"Method: Au (Flame)"

"3/22/2025","11:12:12 AM","BLANCO",0.0011,"","mg/L",">100"
"3/22/2025","11:12:26 AM","REAGENT BLANK",0.0000,"","mg/L",51.7
"3/22/2025","11:12:46 AM","PATRON",0.8893,"","mg/L",0.1
"3/22/2025","11:13:06 AM","LC004052-007",0.4090,"","mg/L",0.3
"3/22/2025","11:13:18 AM","LC004052-008",0.2244,"","mg/L",0.5
"3/22/2025","11:13:28 AM","LC004052-009",0.0842,"","mg/L",1.9
"3/22/2025","11:13:40 AM","LC004052-011",0.4379,"","mg/L",0.4
"3/22/2025","11:13:52 AM","PATRON",0.8771,"","mg/L",1.4
"3/22/2025","11:13:52 AM","BLANCO","","","mg/L",""

"Method: Au AU ALTO (Flame)"

