"Analyst","Samuel Ortega"
"Date Started","5/4/2023 12:27 AM  GMT: 5/4/2023 7:27 AM"
"Worksheet","LC000158_24"
"Comment",""
"Methods","Au,Au"

"Method: Au (Flame)"

"5/4/2023","1:05:06 AM","PATRON",0.8774,"","mg/L"
"5/4/2023","1:05:24 AM","BLANCO",0.0086,"","mg/L"
"5/4/2023","1:05:34 AM","REAGENT BLANK",0.0000,"","mg/L"
"5/4/2023","1:05:48 AM","LC000158-001",0.1679,"","mg/L"
"5/4/2023","1:05:58 AM","LC000158-002",0.1682,"","mg/L"
"5/4/2023","1:06:10 AM","LC000158-003",-0.0004,"","mg/L"
"5/4/2023","1:06:18 AM","LC000158-004","OVER","R","mg/L"
"5/4/2023","1:07:46 AM","LC000158-005",0.4255,"","mg/L"
"5/4/2023","1:08:32 AM","PATRON",0.8812,"","mg/L"
"5/4/2023","1:08:32 AM","BLANCO","","","mg/L"

"Method: Au ALTA (Flame)"


"5/4/2023","1:10:32 AM","LC000158-004",2.1661,"","mg/L"
"5/4/2023","1:10:32 AM","BLANCO","","","mg/L"
