Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,1.847
Cabeza puntual retorno,Cu 324.75,1.81
Celda #(F1+F2),Cu 324.75,2.104
Puntual Noroeste,Cu 324.75,1.465
Tubo 3,Cu 324.75,1.456
NE Tubo 2,Cu 324.75,1.29
NE Tubo 4,Cu 324.75,0.098
Especial 1,Cu 324.75,0.059
Especial 2,Cu 324.75,0.04
Especial 3,Cu 324.75,0.11
Especial 4,Cu 324.75,0.078
Especial 5,Cu 324.75,0.063
Comp. Cola Columna,Cu 324.75,1.205
Barren,Cu 324.75,1.041
Barren Patios,Cu 324.75,0.986
NE Tubo 1,Cu 324.75,11.8
NE Tubo 5,Cu 324.75,0.074
NE Tubo 6,Cu 324.75,0.047
NE Tubo 7,Cu 324.75,0.586
Celda # 11-A,Cu 324.75,0.097
Celda # 11-B,Cu 324.75,1.399
Celda # 11-C,Cu 324.75,1.403
Celda # 6-F2,Cu 324.75,4.736
Celda #5-9,Cu 324.75,0.065
