Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.937
Cabeza puntual retorno,Cu 324.75,0.995
Celda #(F1+F2),Cu 324.75,1.367
Puntual Noroeste,Cu 324.75,1.080
Tubo 3,Cu 324.75,2.112
Comp. Cola Columna,Cu 324.75,1.026
Barren,Cu 324.75,0.973
Celda # 11-A,Cu 324.75,0.144
Celda # 11-B,Cu 324.75,0.552
Celda # 11-C,Cu 324.75,0.082
Celda # 6-F2,Cu 324.75,1.611
Celda #5-9,Cu 324.75,0.129
NE Tubo 1,Cu 324.75,0.035
NE Tubo 2,Cu 324.75,0.102
NE Tubo 4,Cu 324.75,0.577
NE Tubo 5,Cu 324.75,0.103
NE Tubo 6,Cu 324.75,0.054
NE Tubo 7,Cu 324.75,1.988
Barren Patios,Cu 324.75,1.066
Especial 1,Cu 324.75,0.052
Especial 2,Cu 324.75,0.070
Especial 3,Cu 324.75,0.106
Especial 4,Cu 324.75,0.126
Especial 5,Cu 324.75,0.059
