Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.759
Cabeza puntual retorno,Cu 324.75,0.615
Celda #(F1+F2),Cu 324.75,0.697
Puntual Noroeste,Cu 324.75,0.744
Tubo 3,Cu 324.75,1.283
NE Tubo 2,Cu 324.75,0.09
NE Tubo 4,Cu 324.75,0.448
Especial 1,Cu 324.75,0.067
Especial 2,Cu 324.75,0.087
Especial 3,Cu 324.75,0.449
Especial 4,Cu 324.75,0.577
Especial 5,Cu 324.75,0.124
Comp. Cola Columna,Cu 324.75,0.953
Barren,Cu 324.75,0.849
Barren Patios,Cu 324.75,0.758
NE Tubo 1,Cu 324.75,0.057
NE Tubo 5,Cu 324.75,0.105
NE Tubo 6,Cu 324.75,0.077
NE Tubo 7,Cu 324.75,1.396
Celda # 11-A,Cu 324.75,0.222
Celda # 11-B,Cu 324.75,0.108
Celda # 11-C,Cu 324.75,0.179
Celda # 6-F2,Cu 324.75,0.807
Celda #5-9,Cu 324.75,0.333
