Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Ag 328.07,0.304
Cabeza puntual retorno,Ag 328.07,0.303
Puntual Noroeste,Ag 328.07,0.459
Tubo 3,Ag 328.07,0.551
Comp. Cola Columna,Ag 328.07,0.145
Barren,Ag 328.07,0.165
Celda # 11-A,Ag 328.07,0.020
Celda # 11-B,Ag 328.07,0.457
Celda # 11-C,Ag 328.07,0.029
Celda #5-9,Ag 328.07,0.022
NE Tubo 1,Ag 328.07,0.437
NE Tubo 2,Ag 328.07,0.182
NE Tubo 4,Ag 328.07,0.548
NE Tubo 5,Ag 328.07,0.044
NE Tubo 6,Ag 328.07,0.019
NE Tubo 7,Ag 328.07,0.495
Barren Patios,Ag 328.07,0.138
Especial 1,Ag 328.07,0.019
Especial 2,Ag 328.07,0.026
Especial 3,Ag 328.07,0.019
Especial 4,Ag 328.07,0.022
Especial 5,Ag 328.07,0.026
Columna #1,Ag 328.07,0.278
Columna #2,Ag 328.07,0.247
Columna #3,Ag 328.07,0.236
Columna #4,Ag 328.07,0.196
Columna #5,Ag 328.07,0.137
