Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.398
Cabeza puntual retorno,Cu 324.75,0.355
Celda #(F1+F2),Cu 324.75,0.519
Puntual Noroeste,Cu 324.75,0.554
Tubo 3,Cu 324.75,0.879
Comp. Cola Columna,Cu 324.75,0.367
Barren,Cu 324.75,0.495
Celda # 11-A,Cu 324.75,0.549
Celda # 11-B,Cu 324.75,0.107
Celda # 11-C,Cu 324.75,0.014
Celda #5-9,Cu 324.75,0.555
NE Tubo 1,Cu 324.75,0.002
NE Tubo 2,Cu 324.75,0.051
NE Tubo 4,Cu 324.75,0.087
NE Tubo 5,Cu 324.75,0.002
NE Tubo 6,Cu 324.75,0.010
NE Tubo 7,Cu 324.75,0.145
Barren Patios,Cu 324.75,0.412
Especial 1,Cu 324.75,0.170
Especial 2,Cu 324.75,0.057
Especial 3,Cu 324.75,0.076
Especial 4,Cu 324.75,0.058
Especial 5,Cu 324.75,0.038
Columna #1,Cu 324.75,0.256
Columna #2,Cu 324.75,0.255
Columna #3,Cu 324.75,0.240
Columna #4,Cu 324.75,0.243
Columna #5,Cu 324.75,0.240
