Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Cu 324.75,0.474
Comp. Cola Columna,Cu 324.75,0.429
Barren,Cu 324.75,0.364
Cabeza puntual retorno,Cu 324.75,0.455
Celda # 11-A,Cu 324.75,0.109
Celda # 11-B,Cu 324.75,0.061
Celda # 11-C,Cu 324.75,0.111
Celda #5-9,Cu 324.75,0.818
Celda #(F1+F2),Cu 324.75,0.544
NE Tubo 1,Cu 324.75,0.033
NE Tubo 2,Cu 324.75,0.056
NE Tubo 4,Cu 324.75,0.034
NE Tubo 5,Cu 324.75,0.04
NE Tubo 6,Cu 324.75,0.045
NE Tubo 7,Cu 324.75,0.059
Puntual Noroeste,Cu 324.75,0.507
Barren Patios,Cu 324.75,0.34
Tubo 3,Cu 324.75,1.695
Especial 1,Cu 324.75,0.043
Especial 2,Cu 324.75,0.016
Especial 3,Cu 324.75,0.049
Especial 4,Cu 324.75,1.114
Especial 5,Cu 324.75,0.061
Especial 6,Cu 324.75,0.036
Columna #1,Cu 324.75,0.388
Columna #2,Cu 324.75,0.403
Columna #3,Cu 324.75,0.394
Columna #4,Cu 324.75,0.4
Columna #5,Cu 324.75,0.392
