Analista,LRF,,,,,,,,,
Fecha de inicio,27/01/2023 04:42 p. m.  GMT: 27/01/2023 10:42 p. m.,,,,,,,,,
Hoja de trabajo,SA000160_3,,,,,,,,,
Comentario,,,,,,,,,,
Métodos,Au,,,,,,,,,
,,,,,,,,,,
,Método: Au EFAA30 (Llama),,,,,,,,,
,,,,,,,,,,
,CERO CAL,0,,mg/L,81.5,-0.0003,0.0002,0,-0.0004,-0.0004
,PATRÓN 1,0.5,,mg/L,0.8,0.0156,-0.0004,0.0155,0.0156,0.0158
,PATRÓN 2,1,,mg/L,0.8,0.031,-0.0003,0.0309,0.0313,0.0308
,PATRÓN 3,2,,mg/L,0.3,0.0627,0.0001,0.0629,0.0626,0.0626
,PATRÓN 4,5,,mg/L,0.2,0.1584,0.0005,0.1583,0.1589,0.1582
,PATRÓN 5,10,,mg/L,0.6,0.3061,0.0004,0.3054,0.3047,0.3082
,PATRON,0.5052,,mg/L,2.6,0.0157,-0.0002,0.0162,0.0155,0.0155
,BLANCO,-0.0008,,mg/L,>100,0,0.0003,0.0001,0.0001,-0.0003
,BLANCO REACTIVO,0,,mg/L,19.7,-0.0003,0.0003,-0.0003,-0.0004,-0.0004
,SA000160-001,0.1028,,mg/L,0.5,0.0138,0.0008,0.0138,0.0138,0.0137
,SA000160-002,0.0898,,mg/L,0.2,0.012,0.0008,0.012,0.012,0.012
,SA000160-003,0.1965,,mg/L,1,0.0263,0.0007,0.0262,0.0267,0.0262
,SA000160-004,0.1683,,mg/L,1.5,0.0226,0.0008,0.0229,0.0223,0.0226
,SA000160-005,0.2414,,mg/L,0.6,0.0324,0.0007,0.0322,0.0325,0.0326
,PATRON,0.5032,,mg/L,1.8,0.0157,0.0001,0.016,0.0157,0.0154
,SA000160-006,0.1575,,mg/L,0.8,0.0211,0.0006,0.0212,0.0209,0.0213
,SA000160-007,0.1427,,mg/L,1.9,0.0191,0.0007,0.0191,0.0188,0.0195
,SA000160-008,0.0839,,mg/L,2.3,0.0112,0.0008,0.0115,0.0112,0.011
,SA000160-009,0.0018,,mg/L,62.7,0.0002,0.0007,0.0004,0.0001,0.0002
,SA000160-010,0.1084,,mg/L,2,0.0145,0.0009,0.0143,0.0144,0.0148
,CERO CAL,0,,mg/L,29.4,-0.0003,0,-0.0003,-0.0005,-0.0003
,PATRÓN 1,0.5,,mg/L,1.1,0.0154,0.0002,0.0156,0.0153,0.0152
,PATRÓN 2,1,,mg/L,1,0.0313,0.0002,0.0316,0.031,0.0313
,PATRÓN 3,2,,mg/L,0.4,0.0637,0.0004,0.0637,0.064,0.0635
,PATRÓN 4,5,,mg/L,0.5,0.1613,0.0005,0.1614,0.1621,0.1605
,PATRÓN 5,10,,mg/L,0.2,0.3124,0.0011,0.3116,0.3131,0.3126
,BLANCO REACTIVO,0,,mg/L,>100,-0.0001,0.0003,0.0001,-0.0003,-0.0002
,SA000160-011,0.1136,,mg/L,2.1,0.0151,0.0006,0.0155,0.0151,0.0148
,SA000160-012,0.1689,,mg/L,0.6,0.0226,0.0006,0.0225,0.0227,0.0225
,SA000160-013,0.4224,,mg/L,0.2,0.0574,0.0008,0.0574,0.0575,0.0572
,SA000160-014,0.156,,mg/L,1.7,0.0208,0.0006,0.0211,0.0204,0.0208
,SA000160-015,0.1343,,mg/L,1.8,0.018,0.0006,0.0178,0.0183,0.0177
,CERO CAL,0,,mg/L,41.3,-0.0005,0.0005,-0.0004,-0.0005,-0.0008
,PATRÓN 1,0.5,,mg/L,0.4,0.016,-0.0001,0.0161,0.016,0.0161
,PATRÓN 2,1,,mg/L,0.1,0.0328,-0.0001,0.0327,0.0328,0.0328
,PATRÓN 3,2,,mg/L,0.8,0.0668,0,0.0662,0.0668,0.0673
,PATRÓN 4,5,,mg/L,0.2,0.1678,0.0001,0.1677,0.1682,0.1676
,PATRÓN 5,10,,mg/L,0.5,0.3246,0.0005,0.3261,0.3228,0.3247
,PATRON,0.5082,,mg/L,1,0.0164,0,0.0163,0.0166,0.0165
,BLANCO,0.0028,,mg/L,>100,0.0001,0.0005,-0.0001,0.0001,0.0003
,BLANCO REACTIVO,0,,mg/L,46.7,-0.0006,0.0008,-0.0008,-0.0007,-0.0003
,PATRON,0.4982,,mg/L,1.6,0.0161,0.0013,0.0159,0.0161,0.0164
,SA000160-016,0.0926,,mg/L,0.8,0.0128,0.0015,0.0129,0.0128,0.0127
