Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,13.34
Comp. Cola Columna,Cu 324.75,13.04
Barren,Cu 324.75,11.62
Cabeza puntual retorno,Cu 324.75,13.35
Celda # 11-A,Cu 324.75,11.79
Celda # 11-B,Cu 324.75,43.88
Celda # 11-C,Cu 324.75,1.066
Celda # 6-F2,Cu 324.75,0.015
Celda #5-9,Cu 324.75,0.004
Celda #(F1+F2),Cu 324.75,0.867
NE Tubo 1,Cu 324.75,1.93
NE Tubo 2,Cu 324.75,1.185
NE Tubo 4,Cu 324.75,1.248
NE Tubo 5,Cu 324.75,2.855
NE Tubo 6,Cu 324.75,0.254
NE Tubo 7,Cu 324.75,0.464
Puntual Noroeste,Cu 324.75,0.907
Tubo 3,Cu 324.75,0.445
Especial 1,Cu 324.75,0.023
Especial 2,Cu 324.75,0.009
Especial 3,Cu 324.75,0.047
Especial 4,Cu 324.75,0.042
Especial 5,Cu 324.75,0.018
