Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,1.336
Comp. Cola Columna,Cu 324.75,1.337
Barren,Cu 324.75,1.367
Cabeza puntual retorno,Cu 324.75,1.294
Celda # 11-A,Cu 324.75,0.329
Celda # 11-B,Cu 324.75,0.011
Celda # 11-C,Cu 324.75,0.073
Celda # 6-F2,Cu 324.75,0.021
Celda #5-9,Cu 324.75,4.543
Celda #(F1+F2),Cu 324.75,0.935
NE Tubo 1,Cu 324.75,0.066
NE Tubo 2,Cu 324.75,0.030
NE Tubo 4,Cu 324.75,0.017
NE Tubo 5,Cu 324.75,0.008
NE Tubo 6,Cu 324.75,0.026
NE Tubo 7,Cu 324.75,0.394
Puntual Noroeste,Cu 324.75,0.646
Barren Patios,Cu 324.75,1.146
Tubo 3,Cu 324.75,1.064
Especial 1,Cu 324.75,3.078
Especial 2,Cu 324.75,2.764
Especial 3,Cu 324.75,0.112
Especial 4,Cu 324.75,0.025
Especial 5,Cu 324.75,3.790
