Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.113
Comp. Cola Columna,Au 242.80,0.009
Barren,Au 242.80,0.007
Cabeza puntual retorno,Au 242.80,0.115
Columna #1,Au 242.80,0.085
Columna #2,Au 242.80,0.064
Columna #3,Au 242.80,0.041
Columna #4,Au 242.80,0.02
Columna #5,Au 242.80,0.007
Celda # 11-A,Au 242.80,0.131
Celda # 11-B,Au 242.80,0.009
Celda # 11-C,Au 242.80,0.128
Celda #5-9,Au 242.80,0.053
Celda #(F1+F2),Au 242.80,0.104
NE Tubo 1,Au 242.80,0.021
NE Tubo 2,Au 242.80,0.1
NE Tubo 4,Au 242.80,0.189
NE Tubo 5,Au 242.80,0.209
NE Tubo 6,Au 242.80,0.347
NE Tubo 7,Au 242.80,0.099
Puntual Noroeste,Au 242.80,0.138
Barren Patios,Au 242.80,0.009
Tubo 3,Au 242.80,0.064
Especial 1,Au 242.80,0.033
Especial 2,Au 242.80,0.047
Especial 3,Au 242.80,0.018
Especial 4,Au 242.80,0.008
Especial 5,Au 242.80,0.053
