Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.23
Comp. Cola Columna,Cu 324.75,0.228
Barren,Cu 324.75,0.232
Cabeza puntual retorno,Cu 324.75,0.232
Columna #1,Cu 324.75,0.219
Columna #2,Cu 324.75,0.22
Columna #3,Cu 324.75,0.22
Columna #4,Cu 324.75,0.215
Columna #5,Cu 324.75,0.206
Celda # 11-A,Cu 324.75,0.245
Celda # 11-B,Cu 324.75,0.102
Celda # 11-C,Cu 324.75,0.062
Celda #5-9,Cu 324.75,0.039
Celda #(F1+F2),Cu 324.75,0.26
NE Tubo 1,Cu 324.75,-2
NE Tubo 2,Cu 324.75,0.108
NE Tubo 4,Cu 324.75,0.092
NE Tubo 5,Cu 324.75,0.097
NE Tubo 6,Cu 324.75,0.333
NE Tubo 7,Cu 324.75,0.307
Puntual Noroeste,Cu 324.75,-2
Barren Patios,Cu 324.75,0.228
Tubo 3,Cu 324.75,0.299
Especial 1,Cu 324.75,0.08
Especial 2,Cu 324.76,0.061
Especial 3,Cu 324.77,0.362
Especial 4,Cu 324.78,1.055
Especial 5,Cu 324.79,-1
