Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Au 242.80,0.142
Comp. Cola Columna,Au 242.80,0.024
Barren,Au 242.80,0.02
Cabeza puntual retorno,Au 242.80,0.143
Celda # 11-A,Au 242.80,0.037
Celda # 11-B,Au 242.80,0.014
Celda # 11-C,Au 242.80,0.011
Celda # 6-F2,Au 242.80,0.034
Celda #5-9,Au 242.80,0.078
Celda #(F1+F2),Au 242.80,0.155
NE Tubo 1,Au 242.80,0.014
NE Tubo 2,Au 242.80,0.077
NE Tubo 4,Au 242.80,0.108
NE Tubo 5,Au 242.80,0.228
NE Tubo 6,Au 242.80,0.081
NE Tubo 7,Au 242.80,0.239
Puntual Noroeste,Au 242.80,0.16
Barren Patios,Au 242.80,0.025
Tubo 3,Au 242.80,0.163
Especial 1,Au 242.80,0.036
Especial 2,Au 242.80,0.063
Especial 3,Au 242.80,0.042
Especial 4,Au 242.80,0.068
Especial 5,Au 242.80,0.068
Especial 6,Au 242.80,0.014
Pileta Patio,Au 242.80,0.135
