Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.121
Comp. Cola Columna,Au 242.80,0.006
Barren,Au 242.80,0.011
Cabeza puntual retorno,Au 242.80,0.12
Columna #1,Au 242.80,0.082
Columna #2,Au 242.80,0.061
Columna #3,Au 242.80,0.04
Columna #4,Au 242.80,0.018
Columna #5,Au 242.80,0.006
Celda # 11-A,Au 242.80,0.154
Celda # 11-B,Au 242.80,0.009
Celda # 11-C,Au 242.80,0.149
Celda #5-9,Au 242.80,0.054
Celda #(F1+F2),Au 242.80,0.118
NE Tubo 1,Au 242.80,0.003
NE Tubo 2,Au 242.80,0.093
NE Tubo 4,Au 242.80,0.17
NE Tubo 5,Au 242.80,0.216
NE Tubo 6,Au 242.80,0.371
NE Tubo 7,Au 242.80,0.096
Puntual Noroeste,Au 242.80,0.136
Tubo 3,Au 242.80,0.06
Especial 1,Au 242.80,0.056
Especial 2,Au 242.80,0.045
Especial 3,Au 242.80,0.005
Especial 4,Au 242.80,0.009
Especial 5,Au 242.80,0.046
Barren Patios,Au 242.80,0.013
