Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.798
Comp. Cola Columna,Cu 324.75,0.745
Barren,Cu 324.75,0.804
Cabeza puntual retorno,Cu 324.75,0.86
Columna #1,Cu 324.75,0.792
Columna #2,Cu 324.75,0.76
Columna #3,Cu 324.75,0.749
Columna #4,Cu 324.75,0.756
Columna #5,Cu 324.75,0.733
Celda # 11-A,Cu 324.75,0.273
Celda # 11-B,Cu 324.75,0.148
Celda # 11-C,Cu 324.75,0.11
Celda #5-9,Cu 324.75,0.411
Celda #(F1+F2),Cu 324.75,1.052
NE Tubo 1,Cu 324.75,0.115
NE Tubo 2,Cu 324.75,0.237
NE Tubo 4,Cu 324.75,0.163
NE Tubo 5,Cu 324.75,1.161
NE Tubo 6,Cu 324.75,4.359
NE Tubo 7,Cu 324.75,3.344
Puntual Noroeste,Cu 324.75,1.1
Barren Patios,Cu 324.75,0.789
Tubo 3,Cu 324.75,0.846
Especial 1,Cu 324.75,0.173
Especial 2,Cu 324.75,0.123
Especial 3,Cu 324.75,0.188
Especial 4,Cu 324.75,0.265
Especial 5,Cu 324.75,0.141
