Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.72
Cabeza puntual retorno,Cu 324.75,0.766
Celda #(F1+F2),Cu 324.75,0.798
Puntual Noroeste,Cu 324.75,0.896
Tubo 3,Cu 324.75,0.717
NE Tubo 2,Cu 324.75,0.149
NE Tubo 4,Cu 324.75,3.076
Especial 1,Cu 324.75,0.209
Especial 2,Cu 324.75,0.255
Especial 3,Cu 324.75,0.161
Especial 4,Cu 324.75,0.161
Especial 5,Cu 324.75,0.225
Columna #1,Cu 324.75,0.797
Columna #2,Cu 324.75,0.795
Columna #3,Cu 324.75,0.821
Columna #4,Cu 324.75,0.852
Columna #5,Cu 324.75,0.885
Comp. Cola Columna,Cu 324.75,0.835
Barren,Cu 324.75,0.912
Barren Patios,Cu 324.75,0.832
NE Tubo 1,Cu 324.75,0.142
NE Tubo 5,Cu 324.75,0.967
NE Tubo 6,Cu 324.75,0.447
NE Tubo 7,Cu 324.75,0.162
Celda # 11-A,Cu 324.75,0.87
Celda # 11-B,Cu 324.75,0.187
Celda # 11-C,Cu 324.75,0.779
Celda #5-9,Cu 324.75,0.573
