Sample ID,Analyte Name,Reported Conc (Samp)
Cabeza puntual retorno,Au 242.80,0.093
Comp. Cabeza Columna,Au 242.80,0.099
Comp. Cola Columna,Au 242.80,0.007
Barren,Au 242.80,0.007
Columna #1,Au 242.80,0.059
Columna #2,Au 242.80,0.03
Columna #3,Au 242.80,0.025
Columna #4,Au 242.80,0.01
Columna #5,Au 242.80,0.007
Celda # 11-A,Au 242.80,0.028
Celda # 11-B,Au 242.80,0.019
Celda # 11-C,Au 242.80,0.005
Celda #5-9,Au 242.80,0.013
Especial 1,Au 242.80,0.061
Especial 2,Au 242.80,0.035
Especial 3,Au 242.80,0.058
Especial 4,Au 242.80,0.061
Especial 5,Au 242.80,0.044
Celda #(F1+F2),Au 242.80,0.115
NE Tubo 2,Au 242.80,0.052
NE Tubo 4,Au 242.80,0.108
NE Tubo 5,Au 242.80,0.09
NE Tubo 6,Au 242.80,0.045
NE Tubo 7,Au 242.80,0.101
Puntual Noroeste,Au 242.80,0.125
Tubo 3,Au 242.80,0.179
NE Tubo 1,Au 242.80,0.029
Barren Patios,Au 242.80,0.01
