Analyst,,,,,
Date Started,4/29/2023 12:19 AM  GMT: 4/29/2023 7:19 AM,,,,
Worksheet,LC000481_24,,,,
Comment,,,,,
Methods,"Au,Au",,,,
,,,,,
Method: Au (Flame),,,,,
,,,,,
4/29/2023,04:15:08 a. m.,PATRON,0.885,,mg/L
4/29/2023,04:15:24 a. m.,BLANCO,-0.015,,mg/L
4/29/2023,04:15:52 a. m.,REAGENT BLANK,0,,mg/L
4/29/2023,04:17:06 a. m.,LC000481-001,0.185,,mg/L
4/29/2023,04:17:18 a. m.,LC000481-002,0.338,,mg/L
4/29/2023,04:17:32 a. m.,LC000481-003,0.017,,mg/L
4/29/2023,04:17:46 a. m.,LC000481-004,0.006,,mg/L
4/29/2023,04:18:00 a. m.,LC000481-005,0.059,,mg/L
4/29/2023,04:18:36 a. m.,LC000481-006,0.005,,mg/L
4/29/2023,04:19:26 a. m.,PATRON,0.908,,mg/L
4/29/2023,04:19:38 a. m.,LC000481-007,0.008,,mg/L
4/29/2023,04:19:48 a. m.,LC000481-008,0.004,,mg/L
4/29/2023,04:20:02 a. m.,LC000481-009,0.445,,mg/L
4/29/2023,04:20:14 a. m.,PATRON,0.878,,mg/L
,,,,,
Method: Au ALTA (Flame),,,,,
