Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.616
Comp. Cola Columna,Cu 324.75,0.571
Barren,Cu 324.75,0.607
Cabeza puntual retorno,Cu 324.75,0.584
Celda # 11-A,Cu 324.75,0.179
Celda # 11-B,Cu 324.75,0.092
Celda # 11-C,Cu 324.75,0.071
Celda # 6-F2,Cu 324.75,0.062
Celda #5-9,Cu 324.75,0.572
Celda #(F1+F2),Cu 324.75,0.593
NE Tubo 1,Cu 324.75,0.024
NE Tubo 2,Cu 324.75,0.076
NE Tubo 4,Cu 324.75,0.135
NE Tubo 5,Cu 324.75,0.038
NE Tubo 6,Cu 324.75,0.052
NE Tubo 7,Cu 324.75,0.443
Puntual Noroeste,Cu 324.75,0.671
Barren Patios,Cu 324.75,0.544
Tubo 3,Cu 324.75,1.866
Especial 1,Cu 324.75,0.074
Especial 2,Cu 324.75,0.038
Especial 3,Cu 324.75,0.098
Especial 4,Cu 324.75,0.515
Especial 5,Cu 324.75,0.078
