Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Ag 328.07,0.498
Cabeza puntual retorno,Ag 328.07,0.499
Celda #(F1+F2),Ag 328.07,0.508
Puntual Noroeste,Ag 328.07,0.689
Tubo 3,Ag 328.07,0.617
NE Tubo 2,Ag 328.07,0.029
NE Tubo 4,Ag 328.07,1.135
Especial 1,Ag 328.07,0.032
Especial 2,Ag 328.07,0.062
Especial 3,Ag 328.07,0.03
Especial 4,Ag 328.07,0.035
Especial 5,Ag 328.07,0.035
Columna #1,Ag 328.07,0.44
Columna #2,Ag 328.07,0.404
Columna #3,Ag 328.07,0.352
Columna #4,Ag 328.07,0.31
Columna #5,Ag 328.07,0.246
Comp. Cola Columna,Ag 328.07,0.263
Barren,Ag 328.07,0.3
Barren Patios,Ag 328.07,0.291
NE Tubo 1,Ag 328.07,0.319
NE Tubo 5,Ag 328.07,1.043
NE Tubo 6,Ag 328.07,1.468
NE Tubo 7,Ag 328.07,0.833
Celda # 11-A,Ag 328.07,0.025
Celda # 11-B,Ag 328.07,0.031
Celda # 11-C,Ag 328.07,0.033
Celda #5-9,Ag 328.07,0.037
