Sample ID,Analyte Name,Reported Conc (Samp)
Columna #1,Au 242.80,0.109
Columna #2,Au 242.80,0.065
Columna #3,Au 242.80,0.041
Columna #4,Au 242.80,0.025
Columna #5,Au 242.80,0.019
Comp. Cabeza Columna,Au 242.80,0.177
Cabeza puntual retorno,Au 242.80,0.177
Celda # 11-A,Au 242.80,0.096
Celda # 11-B,Au 242.80,0.073
Celda # 11-C,Au 242.80,0.028
Celda #5-9,Au 242.80,0.077
Celda #(F1+F2),Au 242.80,0.19
NE Tubo 2,Au 242.80,0.112
NE Tubo 4,Au 242.80,0.312
NE Tubo 5,Au 242.80,0.368
NE Tubo 6,Au 242.80,0.244
NE Tubo 7,Au 242.80,0.134
Puntual Noroeste,Au 242.80,0.192
Tubo 3,Au 242.80,0.123
Especial 1,Au 242.80,0.044
Especial 2,Au 242.80,0.055
Especial 3,Au 242.80,0.036
Especial 4,Au 242.80,0.035
Especial 5,Au 242.80,0.068
Comp. Cola Columna,Au 242.80,0.011
Barren,Au 242.80,0.011
Barren Patios,Au 242.80,0.015
NE Tubo 1,Au 242.80,0.007
