Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Ag 328.07,0.492
Comp. Cola Columna,Ag 328.07,0.42
Barren,Ag 328.07,0.397
Cabeza puntual retorno,Ag 328.07,0.478
Columna #1,Ag 328.07,0.459
Columna #2,Ag 328.07,0.453
Columna #3,Ag 328.07,0.443
Columna #4,Ag 328.07,0.427
Columna #5,Ag 328.07,0.379
Celda # 11-A,Ag 328.07,1.741
Celda # 11-B,Ag 328.07,0.069
Celda # 11-C,Ag 328.07,0.2
Celda #5-9,Ag 328.07,3.813
Celda #(F1+F2),Ag 328.07,0.383
Especial 1,Ag 328.07,0.746
Especial 2,Ag 328.07,2.91
Especial 3,Ag 328.07,0.102
Especial 4,Ag 328.07,0.05
Especial 5,Ag 328.07,5.464
NE Tubo 1,Ag 328.07,0.117
NE Tubo 2,Ag 328.07,0.027
NE Tubo 4,Ag 328.07,0.772
NE Tubo 5,Ag 328.07,0.96
NE Tubo 6,Ag 328.07,0.781
NE Tubo 7,Ag 328.07,0.719
Puntual Noroeste,Ag 328.07,0.447
Barren Patios,Ag 328.07,0.372
Tubo 3,Ag 328.07,0.241
