Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.429
Cabeza puntual retorno,Cu 324.75,0.43
Celda #(F1+F2),Cu 324.75,0.457
Puntual Noroeste,Cu 324.75,0.296
Tubo 3,Cu 324.75,0.162
NE Tubo 2,Cu 324.75,2.598
NE Tubo 4,Cu 324.75,0.046
Especial 1,Cu 324.75,0.035
Especial 2,Cu 324.75,0.032
Especial 3,Cu 324.75,0.075
Especial 4,Cu 324.75,0.061
Especial 5,Cu 324.75,0.028
Comp. Cola Columna,Cu 324.75,0.422
Barren,Cu 324.75,0.488
Barren Patios,Cu 324.75,0.454
NE Tubo 1,Cu 324.75,0.018
NE Tubo 5,Cu 324.75,0.05
NE Tubo 6,Cu 324.75,0.027
NE Tubo 7,Cu 324.75,0.155
Celda # 11-A,Cu 324.75,0.184
Celda # 11-B,Cu 324.75,0.367
Celda # 11-C,Cu 324.75,0.069
Celda # 6-F2,Cu 324.75,0.829
Celda #5-9,Cu 324.75,0.288
