Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Ag 328.07,0.436
Cabeza puntual retorno,Ag 328.07,0.445
Celda #(F1+F2),Ag 328.07,0.468
Puntual Noroeste,Ag 328.07,0.421
Tubo 3,Ag 328.07,0.507
Comp. Cola Columna,Ag 328.07,0.204
Barren,Ag 328.07,0.214
Celda # 11-A,Ag 328.07,0.040
Celda # 11-B,Ag 328.07,0.048
Celda # 11-C,Ag 328.07,0.035
Celda #5-9,Ag 328.07,0.049
NE Tubo 1,Ag 328.07,3.254
NE Tubo 2,Ag 328.07,0.187
NE Tubo 4,Ag 328.07,0.075
NE Tubo 5,Ag 328.07,0.065
NE Tubo 6,Ag 328.07,0.043
NE Tubo 7,Ag 328.07,0.600
Especial 1,Ag 328.07,0.117
Especial 2,Ag 328.07,0.044
Especial 3,Ag 328.07,0.049
Especial 4,Ag 328.07,0.045
Especial 5,Ag 328.07,0.096
Columna #1,Ag 328.07,0.388
Columna #2,Ag 328.07,0.360
Columna #3,Ag 328.07,0.317
Columna #4,Ag 328.07,0.275
Columna #5,Ag 328.07,0.203
