Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Cu 324.75,0.2008
Comp. Cola Columna,Cu 324.75,0.203
Barren,Cu 324.75,0.282
Cabeza puntual retorno,Cu 324.75,0.201
Celda # 11-A,Cu 324.75,0.257
Celda # 11-B,Cu 324.75,0.106
Celda # 11-C,Cu 324.75,0.092
Celda #5-9,Cu 324.75,0.013
Celda #(F1+F2),Cu 324.75,0.175
NE Tubo 1,Cu 324.75,0.041
NE Tubo 2,Cu 324.75,0.11
NE Tubo 4,Cu 324.75,0.083
NE Tubo 5,Cu 324.75,0.111
NE Tubo 6,Cu 324.75,0.316
NE Tubo 7,Cu 324.75,0.281
Puntual Noroeste,Cu 324.75,0.179
Barren Patios,Cu 324.75,0.29
Tubo 3,Cu 324.75,0.24
Especial 1,Cu 324.75,0.081
Especial 2,Cu 324.75,0.068
Especial 3,Cu 324.75,0.367
Especial 4,Cu 324.75,1.116
Especial 5,Cu 324.75,0.154
Columna #1,Cu 324.75,0.213
Columna #2,Cu 324.75,0.21
Columna #3,Cu 324.75,0.203
Columna #4,Cu 324.75,0.198
Columna #5,Cu 324.75,0.2
