Analista,JGS,,,,,,,,,
Fecha de inicio,13/02/2023 02:57 a. m.  GMT: 13/02/2023 08:57 a. m.,,,,,,,,,
Hoja de trabajo,SA000355-RE_3,,,,,,,,,
Comentario,,,,,,,,,,
Métodos,Au,,,,,,,,,
,,,,,,,,,,
Método: Au EFAA30 (Llama),,,,,,,,,,
,,,,,,,,,,
,PATRON,0.5036,,mg/L,1.8,0.0145,-0.0014,0.0143,0.0145,0.0148
,BLANCO,0.0169,,mg/L,7.6,0.0005,-0.0008,0.0005,0.0005,0.0004
,BLANCO REACTIVO,0,,mg/L,94.6,0.0006,0.0007,-0.0001,0.001,0.001
,SA000340-003,0.2382,,mg/L,0.5,0.03,-0.0005,0.0301,0.03,0.0298
,SA000340-004,0.0459,,mg/L,11.6,0.0056,-0.002,0.0064,0.0052,0.0053
,SA000340-005,0.0537,,mg/L,10.4,0.0066,-0.0018,0.0074,0.006,0.0064
,SA000340-008,0.1029,,mg/L,5.5,0.0127,-0.0013,0.0122,0.0135,0.0125
,SA000340-009,0.189,,mg/L,0.4,0.0236,-0.0021,0.0235,0.0236,0.0237
,PATRON,0.5071,,mg/L,1.8,0.0146,-0.0008,0.0149,0.0144,0.0146
,SA000340-010,0.2991,,mg/L,1.5,0.0379,-0.0005,0.0373,0.0384,0.038
,SA000341-004,0.3307,,mg/L,0.1,0.0421,0,0.042,0.0421,0.0421
,SA000341-006,0.2507,,mg/L,1.7,0.0316,-0.0015,0.0318,0.031,0.032
,SA000341-007,0.0659,,mg/L,6.4,0.0081,-0.0002,0.0087,0.0079,0.0077
,SA000341-008,0.0548,,mg/L,7.3,0.0067,-0.0001,0.0063,0.0072,0.0067
,PATRON,0.518,,mg/L,2,0.015,-0.0018,0.0146,0.0152,0.015
,BLANCO,-0.0015,,mg/L,>100,0,-0.0005,0.0004,-0.0004,-0.0002
,BLANCO REACTIVO,0,,mg/L,>100,0.0001,0.0006,-0.0003,-0.0002,0.0007
,SA000341-010,0.0963,,mg/L,1.3,0.0119,0.0004,0.0119,0.0117,0.012
,PATRON,0.5169,,mg/L,2.4,0.0149,-0.0014,0.0153,0.015,0.0146
,BLANCO,0.0045,,mg/L,>100,0.0001,-0.0013,0.0002,0.0003,-0.0001
,BLANCO REACTIVO,0,,mg/L,95.5,0.0005,0.0003,0,0.0006,0.0009
