Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Au 242.80,0.125
Comp. Cola Columna,Au 242.80,0.017
Barren,Au 242.80,0.02
Cabeza puntual retorno,Au 242.80,0.125
Columna #1,Au 242.80,0.114
Columna #2,Au 242.80,0.071
Columna #3,Au 242.80,0.046
Columna #4,Au 242.80,0.023
Columna #5,Au 242.80,0.018
Celda # 11-A,Au 242.80,0.065
Celda # 11-B,Au 242.80,0.125
Celda # 11-C,Au 242.80,0.093
Celda #5-9,Au 242.80,0.039
Celda #(F1+F2),Au 242.80,0.134
NE Tubo 1,Au 242.80,0.006
NE Tubo 2,Au 242.80,0.106
NE Tubo 4,Au 242.80,0.125
NE Tubo 5,Au 242.80,0.057
NE Tubo 6,Au 242.80,0.04
NE Tubo 7,Au 242.80,0.058
Puntual Noroeste,Au 242.80,0.142
Barren Patios,Au 242.80,0.019
Tubo 3,Au 242.80,0.184
Especial 1,Au 242.80,0.145
Especial 2,Au 242.80,0.1
Especial 3,Au 242.80,0.042
Especial 4,Au 242.80,0.036
Especial 5,Au 242.80,0.064
