Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,2.644
Comp. Cola Columna,Cu 324.75,2.332
Barren,Cu 324.75,2.436
Cabeza puntual retorno,Cu 324.75,2.596
Celda # 11-A,Cu 324.75,0.691
Celda # 11-B,Cu 324.75,0.101
Celda # 11-C,Cu 324.75,0.868
Celda # 6-F2,Cu 324.75,0.058
Celda #5-9,Cu 324.75,0.234
Celda #(F1+F2),Cu 324.75,3.003
NE Tubo 1,Cu 324.75,0.058
NE Tubo 2,Cu 324.75,0.084
NE Tubo 4,Cu 324.75,2.099
NE Tubo 5,Cu 324.75,2.474
NE Tubo 6,Cu 324.75,0.217
NE Tubo 7,Cu 324.75,10.70
Puntual Noroeste,Cu 324.75,2.700
Barren Patios,Cu 324.75,2.302
Tubo 3,Cu 324.75,0.628
Especial 1,Cu 324.75,0.107
Especial 2,Cu 324.75,0.105
Especial 3,Cu 324.75,0.236
Especial 4,Cu 324.75,0.796
Especial 5,Cu 324.75,0.103
