Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.935
Cabeza puntual retorno,Cu 324.75,0.927
Celda #(F1+F2),Cu 324.75,0.899
Puntual Noroeste,Cu 324.75,0.965
Tubo 3,Cu 324.75,0.783
Comp. Cola Columna,Cu 324.75,0.893
Barren,Cu 324.75,0.793
Celda # 11-A,Cu 324.75,0.044
Celda # 11-B,Cu 324.75,0.122
Celda # 11-C,Cu 324.75,0.033
Celda #5-9,Cu 324.75,0.085
NE Tubo 1,Cu 324.75,0.038
NE Tubo 2,Cu 324.75,0.094
NE Tubo 4,Cu 324.75,0.189
NE Tubo 5,Cu 324.75,0.040
NE Tubo 6,Cu 324.75,0.030
NE Tubo 7,Cu 324.75,3.764
Barren Patios,Cu 324.75,0.895
Especial 1,Cu 324.75,0.048
Especial 2,Cu 324.75,0.080
Especial 3,Cu 324.75,0.059
Especial 4,Cu 324.75,0.041
Especial 5,Cu 324.75,0.049
Columna #1,Cu 324.75,0.839
Columna #2,Cu 324.75,0.848
Columna #3,Cu 324.75,0.852
Columna #4,Cu 324.75,0.859
Columna #5,Cu 324.75,0.874
