Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.421
Comp. Cola Columna,Cu 324.75,0.296
Barren,Cu 324.75,0.308
Cabeza puntual retorno,Cu 324.75,0.441
Celda # 11-A,Cu 324.75,0.124
Celda # 11-B,Cu 324.75,0.065
Celda # 11-C,Cu 324.75,0.251
Celda # 6-F2,Cu 324.75,1.974
Celda #5-9,Cu 324.75,4.076
Celda #(F1+F2),Cu 324.75,0.394
NE Tubo 1,Cu 324.75,0.043
NE Tubo 2,Cu 324.75,0.161
NE Tubo 4,Cu 324.75,0.449
NE Tubo 5,Cu 324.75,0.195
NE Tubo 6,Cu 324.75,0.193
NE Tubo 7,Cu 324.75,0.205
Puntual Noroeste,Cu 324.75,0.256
Barren Patios,Cu 324.75,0.276
Especial 1,Cu 324.75,0.361
Especial 2,Cu 324.75,0.157
Especial 3,Cu 324.75,0.101
Especial 4,Cu 324.75,0.102
Especial 5,Cu 324.75,0.642
