Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,1.4
Comp. Cola Columna,Cu 324.75,1.612
Barren,Cu 324.75,1.578
Cabeza puntual retorno,Cu 324.75,1.361
Columna #1,Cu 324.75,1.398
Columna #2,Cu 324.75,1.432
Columna #3,Cu 324.75,1.454
Columna #4,Cu 324.75,1.49
Columna #5,Cu 324.75,1.473
Celda # 11-A,Cu 324.75,1.003
Celda # 11-B,Cu 324.75,0.185
Celda # 11-C,Cu 324.75,2.668
Celda #5-9,Cu 324.75,11.5
Celda #(F1+F2),Cu 324.75,0.961
NE Tubo 1,Cu 324.75,0.334
NE Tubo 2,Cu 324.75,0.156
NE Tubo 4,Cu 324.75,0.918
NE Tubo 5,Cu 324.75,2.329
NE Tubo 6,Cu 324.75,2.172
NE Tubo 7,Cu 324.75,3.124
Puntual Noroeste,Cu 324.75,1.153
Barren Patios,Cu 324.75,1.47
Tubo 3,Cu 324.75,0.121
Especial 1,Cu 324.75,3.39
Especial 2,Cu 324.75,14.07
Especial 3,Cu 324.75,0.36
Especial 4,Cu 324.75,0.168
Especial 5,Cu 324.75,10.89
