Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,1.117
Cabeza puntual retorno,Cu 324.75,1.144
Celda #(F1+F2),Cu 324.75,0.721
Puntual Noroeste,Cu 324.75,1.478
Tubo 3,Cu 324.75,0.936
Comp. Cola Columna,Cu 324.75,1.060
Barren,Cu 324.75,1.108
Celda # 11-A,Cu 324.75,0.065
Celda # 11-B,Cu 324.75,0.044
Celda # 11-C,Cu 324.75,0.045
Celda # 6-F2,Cu 324.75,0.055
Celda #5-9,Cu 324.75,0.038
NE Tubo 1,Cu 324.75,0.176
NE Tubo 2,Cu 324.75,0.550
NE Tubo 4,Cu 324.75,1.931
NE Tubo 5,Cu 324.75,0.116
NE Tubo 6,Cu 324.75,0.214
NE Tubo 7,Cu 324.75,5.892
Barren Patios,Cu 324.75,1.086
Especial 1,Cu 324.75,0.059
Especial 2,Cu 324.75,0.043
Especial 3,Cu 324.75,0.076
Especial 4,Cu 324.75,0.068
Especial 5,Cu 324.75,0.061
