Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.278
Comp. Cola Columna,Cu 324.75,0.257
Barren,Cu 324.75,0.242
Cabeza puntual retorno,Cu 324.75,0.267
Columna #1,Cu 324.75,0.169
Columna #2,Cu 324.75,0.149
Columna #3,Cu 324.75,0.177
Columna #4,Cu 324.75,0.147
Columna #5,Cu 324.75,0.149
Celda # 11-A,Cu 324.75,0.301
Celda # 11-B,Cu 324.75,0.184
Celda # 11-C,Cu 324.75,0.055
Celda #5-9,Cu 324.75,0.03
Celda #(F1+F2),Cu 324.75,0.145
NE Tubo 1,Cu 324.75,0.022
NE Tubo 2,Cu 324.75,0.146
NE Tubo 4,Cu 324.75,0.11
NE Tubo 5,Cu 324.75,0.098
NE Tubo 6,Cu 324.75,0.518
NE Tubo 7,Cu 324.75,0.185
Puntual Noroeste,Cu 324.75,0.175
Tubo 3,Cu 324.75,0.184
Especial 1,Cu 324.75,0.065
Especial 2,Cu 324.75,0.035
Especial 3,Cu 324.75,0.229
Especial 4,Cu 324.75,0.563
Especial 5,Cu 324.75,0.094
