Sample ID,Analyte Name,Reported Conc (Samp)
Comp. Cabeza Columna,Cu 324.75,0.275
Comp. Cola Columna,Cu 324.75,0.271
Barren,Cu 324.75,0.316
Cabeza puntual retorno,Cu 324.75,0.173
Celda # 11-A,Cu 324.75,0.211
Celda # 11-B,Cu 324.75,0.351
Celda # 11-C,Cu 324.75,0.110
Celda # 6-F2,Cu 324.75,0.018
Celda #5-9,Cu 324.75,0.340
Celda #(F1+F2),Cu 324.75,0.162
NE Tubo 1,Cu 324.75,0.033
NE Tubo 2,Cu 324.75,0.067
NE Tubo 4,Cu 324.75,0.074
NE Tubo 5,Cu 324.75,0.050
NE Tubo 6,Cu 324.75,0.036
NE Tubo 7,Cu 324.75,0.387
Puntual Noroeste,Cu 324.75,0.183
Barren Patios,Cu 324.75,0.400
Tubo 3,Cu 324.75,0.079
Especial 1,Cu 324.75,0.117
Especial 2,Cu 324.75,0.049
Especial 3,Cu 324.75,0.083
Especial 4,Cu 324.75,0.097
Especial 5,Cu 324.75,0.095
