Sample ID,Analyte Name,Reported Conc (Calib)
Comp. Cabeza Columna,Cu 324.75,1.169
Comp. Cola Columna,Cu 324.75,0.924
Barren,Cu 324.75,0.963
Cabeza puntual retorno,Cu 324.75,1.04
Columna #1,Cu 324.75,0.968
Columna #2,Cu 324.75,0.965
Columna #3,Cu 324.75,0.965
Columna #4,Cu 324.75,0.949
Columna #5,Cu 324.75,0.958
Celda # 11-A,Cu 324.75,0.172
Celda # 11-B,Cu 324.75,0.061
Celda # 11-C,Cu 324.75,0.048
Celda #5-9,Cu 324.75,0.63
Celda #(F1+F2),Cu 324.75,1.442
NE Tubo 1,Cu 324.75,0.024
NE Tubo 2,Cu 324.75,0.149
NE Tubo 4,Cu 324.75,0.029
NE Tubo 5,Cu 324.75,1.435
NE Tubo 6,Cu 324.75,7.308
NE Tubo 7,Cu 324.75,2.684
Puntual Noroeste,Cu 324.75,1.513
Barren Patios,Cu 324.75,0.975
Tubo 3,Cu 324.75,1.42
Especial 1,Cu 324.75,0.098
Especial 2,Cu 324.75,0.015
Especial 3,Cu 324.75,0.098
Especial 4,Cu 324.75,0.129
Especial 5,Cu 324.75,0.084
